x,y,train_env,algorithm,model_hparams,dataset,test_env
0.3615819209039548,0.20147679324894516,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.7991782229070364,0.5126582278481012,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.8130457113507961,0.4525316455696203,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.8638931689779148,0.5179324894514767,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.8633795582948125,0.5949367088607594,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.8751926040061633,0.5126582278481012,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.8875192604006163,0.4388185654008439,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.8983050847457628,0.44831223628691985,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.901386748844376,0.47890295358649787,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.8993323061119671,0.5168776371308017,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.8921417565485362,0.5073839662447257,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.91628145865434,0.5210970464135021,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.903954802259887,0.4272151898734177,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.9157678479712378,0.4282700421940928,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.9203903441191577,0.5580168776371308,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.9024139702105803,0.46624472573839665,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.91628145865434,0.4989451476793249,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.9229583975346687,0.5390295358649789,1,ERM,"{'model_arch': 'resnet50', 'transfer': False}",TerraIncognita,0
0.03389830508474576,0.06751054852320675,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.603492552645095,0.21518987341772153,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.6533127889060092,0.22257383966244726,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.6820749871597329,0.22784810126582278,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.6974833076527992,0.23417721518987342,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7103235747303543,0.24261603375527427,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7149460708782742,0.25738396624472576,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7170005136106831,0.25949367088607594,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7303543913713405,0.2679324894514768,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7421674370826913,0.2679324894514768,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7457627118644068,0.270042194092827,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7416538263995891,0.2668776371308017,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7498715973292245,0.27742616033755274,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7452491011813046,0.2795358649789029,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7452491011813046,0.27848101265822783,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7544940934771444,0.2848101265822785,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7596302003081664,0.2879746835443038,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.7503852080123267,0.2921940928270042,1,ERM,"{'model_arch': 'convnext_tiny', 'transfer': True}",TerraIncognita,0
0.06933744221879815,0.049578059071729956,1,ERM,"{'model_arch': 'resnet18', 'transfer': True}",TerraIncognita,0
0.5120698510529019,0.20991561181434598,1,ERM,"{'model_arch': 'resnet18', 'transfer': True}",TerraIncognita,0
0.603492552645095,0.21518987341772153,1,ERM,"{'model_arch': 'resnet18', 'transfer': True}",TerraIncognita,0
0.6230097586029789,0.2141350210970464,1,ERM,"{'model_arch': 'resnet18', 'transfer': True}",TerraIncognita,0
0.6373908577298408,0.2141350210970464,1,ERM,"{'model_arch': 'resnet18', 'transfer': True}",TerraIncognita,0
0.6450950179763739,0.22046413502109705,1,ERM,"{'model_arch': 'resnet18', 'transfer': True}",TerraIncognita,0
0.650231124807396,0.22362869198312235,1,ERM,"{'model_arch': 'resnet18', 'transfer': True}",TerraIncognita,0
0.6574216743708269,0.2310126582278481,1,ERM,"{'model_arch': 'resnet18', 'transfer': True}",TerraIncognita,0
0.6486902927580893,0.23417721518987342,1,ERM,"{'model_arch': 'resnet18', 'transfer': True}",TerraIncognita,0
0.6620441705187468,0.23523206751054854,1,ERM,"{'model_arch': 'resnet18', 'transfer': True}",TerraIncognita,0
